Elapsed time,EKG
00:00:808:244,0
00:00:809:248,0
00:00:810:248,0
00:00:811:252,0
00:00:812:256,0
00:00:813:256,0
00:00:814:260,0
00:00:815:260,0
00:00:816:264,0
00:00:817:264,0
00:00:818:264,0
00:00:819:268,0
00:00:820:268,0
00:00:821:272,0
00:00:822:272,0
00:00:823:276,0
00:00:824:276,0
00:00:825:280,0
00:00:826:284,0
00:00:827:284,0
00:00:828:288,0
00:00:829:288,0
00:00:830:292,0
00:00:831:296,0
00:00:832:300,0
00:00:833:300,0
00:00:834:304,0
00:00:835:308,0
00:00:836:308,0
00:00:837:312,0
00:00:838:312,0
00:00:839:316,0
00:00:840:320,0
00:00:841:320,0
00:00:842:324,0
00:00:843:328,0
00:00:844:328,0
00:00:845:332,0
00:00:846:336,0
00:00:847:336,0
00:00:848:340,0
00:00:849:340,0
00:00:850:344,0
00:00:851:348,0
00:00:852:348,0
00:00:853:352,0
00:00:854:352,0
00:00:855:356,0
00:00:856:356,0
00:00:857:356,0
00:00:858:360,0
00:00:859:360,0
00:00:860:364,0
00:00:861:364,0
00:00:862:368,0
00:00:863:368,0
00:00:864:372,0
00:00:865:372,0
00:00:866:376,0
00:00:867:380,0
00:00:868:380,0
00:00:869:384,0
00:00:870:384,0
00:00:871:388,0
00:00:872:392,0
00:00:873:396,0
00:00:874:400,0
00:00:875:404,0
00:00:876:408,0
00:00:877:408,0
00:00:878:412,0
00:00:879:416,0
00:00:880:416,0
00:00:881:420,0
00:00:882:420,0
00:00:883:424,0
00:00:884:428,0
00:00:885:432,0
00:00:886:432,0
00:00:887:436,0
00:00:888:436,0
00:00:889:440,0
00:00:890:444,0
00:00:891:444,0
00:00:892:448,0
00:00:893:452,0
00:00:894:452,0
00:00:895:452,0
00:00:896:456,0
00:00:897:460,0
00:00:898:464,0
00:00:899:468,0
00:00:900:468,0
00:00:901:472,0
00:00:902:472,0
00:00:903:476,0
00:00:904:480,0
00:00:905:480,0
00:00:906:484,0
00:00:907:488,0
00:00:908:488,0
00:00:909:492,0
00:00:910:496,0
00:00:911:500,0
00:00:912:504,0
00:00:913:504,0
00:00:914:508,0
00:00:915:512,0
00:00:916:516,0
00:00:917:520,0
00:00:918:524,0
00:00:919:524,0
00:00:920:528,0
00:00:921:532,0
00:00:922:536,0
00:00:923:540,0
00:00:924:540,0
00:00:925:544,0
00:00:926:548,0
00:00:927:552,0
00:00:928:556,0
00:00:929:556,0
00:00:930:560,0
00:00:931:560,0
00:00:932:564,0
00:00:933:568,0
00:00:934:572,0
00:00:935:576,0
00:00:936:580,0
00:00:937:580,0
00:00:938:584,0
00:00:939:584,0
00:00:940:588,0
00:00:941:588,0
00:00:942:592,0
00:00:943:592,0
00:00:944:596,0
00:00:945:596,0
00:00:946:600,0
00:00:947:604,0
00:00:948:608,0
00:00:949:608,0
00:00:950:612,0
