Elapsed time,EKG
00:11:984:408,390
00:11:985:408,386
00:11:986:412,383
00:11:987:412,380
00:11:988:412,375
00:11:989:412,372
00:11:990:412,368
00:11:991:412,367
00:11:992:412,367
00:11:993:412,368
00:11:994:412,371
00:11:995:412,371
00:11:996:416,376
00:11:997:420,375
00:11:998:420,377
00:11:999:424,376
00:12:000:424,377
00:12:001:424,374
00:12:002:424,371
00:12:003:424,369
00:12:004:424,366
00:12:005:424,362
00:12:006:424,359
00:12:007:424,355
00:12:008:424,355
00:12:009:424,350
00:12:010:424,347
00:12:011:424,345
00:12:012:424,348
00:12:013:424,347
00:12:014:424,349
00:12:015:424,350
00:12:016:424,354
00:12:017:424,355
00:12:018:424,358
00:12:019:424,365
00:12:020:424,365
00:12:021:428,367
00:12:022:428,368
00:12:023:432,365
00:12:024:432,364
00:12:025:432,362
00:12:026:436,359
00:12:027:436,357
00:12:028:436,353
00:12:029:436,351
00:12:030:436,349
00:12:031:440,342
00:12:032:440,345
00:12:033:440,341
00:12:034:440,344
00:12:035:440,342
00:12:036:440,344
00:12:037:440,347
00:12:038:440,350
00:12:039:440,355
00:12:040:440,355
00:12:041:444,357
00:12:042:444,356
00:12:043:444,355
00:12:044:444,353
00:12:045:448,351
00:12:046:448,348
00:12:047:448,344
00:12:048:448,339
00:12:049:448,335
00:12:050:448,331
00:12:051:452,329
00:12:052:456,327
00:12:053:456,327
00:12:054:456,327
00:12:055:456,331
00:12:056:456,334
00:12:057:460,337
00:12:058:460,342
00:12:059:460,345
00:12:060:460,351
00:12:061:464,352
00:12:062:464,352
00:12:063:464,358
00:12:064:468,352
00:12:065:468,348
00:12:066:468,345
00:12:067:468,340
00:12:068:468,337
00:12:069:468,332
00:12:070:468,329
00:12:071:468,327
00:12:072:468,327
00:12:073:468,327
00:12:074:472,331
00:12:075:472,332
00:12:076:472,337
00:12:077:472,339
00:12:078:472,344
00:12:079:476,347
00:12:080:476,348
00:12:081:476,350
00:12:082:480,351
00:12:083:480,351
00:12:084:484,352
00:12:085:484,348
00:12:086:484,345
00:12:087:488,340
00:12:088:492,339
00:12:089:492,334
00:12:090:496,333
00:12:091:496,329
00:12:092:496,329
00:12:093:496,329
00:12:094:496,331
00:12:095:496,334
00:12:096:496,337
00:12:097:496,342
00:12:098:500,345
00:12:099:500,348
00:12:100:500,352
00:12:101:504,354
00:12:102:504,354
00:12:103:504,353
00:12:104:504,352
00:12:105:504,351
00:12:106:508,348
00:12:107:508,346
00:12:108:508,342
00:12:109:512,339
00:12:110:512,337
00:12:111:516,337
00:12:112:516,335
00:12:113:516,336
00:12:114:520,337
00:12:115:520,340
00:12:116:520,345
00:12:117:520,351
00:12:118:524,357
00:12:119:524,365
00:12:120:528,369
00:12:121:532,375
00:12:122:532,382
00:12:123:532,383
00:12:124:536,387
00:12:125:536,391
00:12:126:536,393
00:12:127:536,396
00:12:128:536,399
00:12:129:536,404
00:12:130:536,407
00:12:131:536,413
00:12:132:540,419
00:12:133:540,425
00:12:134:544,435
00:12:135:544,445
00:12:136:548,457
00:12:137:548,470
00:12:138:548,484
00:12:139:548,499
00:12:140:552,517
00:12:141:552,530
00:12:142:552,551
00:12:143:552,560
00:12:144:556,578
00:12:145:556,589
00:12:146:556,603
00:12:147:556,613
00:12:148:556,625
00:12:149:556,639
00:12:150:556,657
00:12:151:556,675
00:12:152:556,691
00:12:153:556,702
00:12:154:556,698
00:12:155:556,700
00:12:156:556,700
00:12:157:556,697
00:12:158:556,697
00:12:159:556,697
00:12:160:556,697
00:12:161:556,697
00:12:162:556,697
00:12:163:556,699
00:12:164:560,691
00:12:165:560,679
00:12:166:560,664
00:12:167:560,637
00:12:168:560,610
00:12:169:560,579
00:12:170:564,550
00:12:171:564,523
00:12:172:568,495
00:12:173:568,475
00:12:174:568,452
00:12:175:568,433
00:12:176:568,415
00:12:177:568,402
00:12:178:568,390
00:12:179:568,382
00:12:180:572,369
00:12:181:572,362
00:12:182:572,357
00:12:183:572,353
00:12:184:572,349
00:12:185:576,348
00:12:186:576,344
00:12:187:576,345
00:12:188:576,342
00:12:189:576,340
00:12:190:576,339
00:12:191:576,335
00:12:192:576,335
00:12:193:576,336
00:12:194:580,337
00:12:195:580,342
00:12:196:584,341
00:12:197:584,345
00:12:198:584,345
00:12:199:584,345
00:12:200:588,346
00:12:201:588,348
00:12:202:588,342
00:12:203:592,339
00:12:204:592,335
00:12:205:592,334
00:12:206:596,327
00:12:207:596,326
00:12:208:596,323
00:12:209:596,319
00:12:210:596,316
00:12:211:596,316
00:12:212:596,313
00:12:213:596,316
00:12:214:596,315
00:12:215:600,318
00:12:216:600,318
00:12:217:600,319
00:12:218:600,322
00:12:219:600,323
00:12:220:600,325
00:12:221:600,327
00:12:222:600,327
00:12:223:604,326
00:12:224:604,324
00:12:225:604,323
00:12:226:604,321
00:12:227:608,319
00:12:228:608,318
00:12:229:608,316
00:12:230:608,318
00:12:231:608,318
00:12:232:608,322
00:12:233:608,318
00:12:234:608,319
00:12:235:608,321
00:12:236:608,323
00:12:237:608,326
00:12:238:608,332
00:12:239:608,333
00:12:240:608,332
00:12:241:612,333
00:12:242:612,335
00:12:243:612,334
00:12:244:616,332
00:12:245:616,332
00:12:246:616,327
00:12:247:616,325
00:12:248:620,323
00:12:249:620,319
00:12:250:620,318
00:12:251:620,316
00:12:252:620,316
00:12:253:624,317
00:12:254:628,318
00:12:255:628,322
00:12:256:628,324
00:12:257:632,329
00:12:258:632,330
00:12:259:636,335
00:12:260:636,335
00:12:261:636,339
00:12:262:636,337
00:12:263:636,343
00:12:264:640,339
00:12:265:640,337
00:12:266:640,335
00:12:267:640,334
00:12:268:640,331
00:12:269:640,329
00:12:270:640,326
00:12:271:640,323
00:12:272:640,323
00:12:273:640,323
00:12:274:640,325
00:12:275:640,329
00:12:276:644,333
00:12:277:644,335
00:12:278:644,339
00:12:279:644,344
00:12:280:648,342
00:12:281:648,348
00:12:282:648,345
00:12:283:652,345
00:12:284:652,345
00:12:285:656,344
00:12:286:656,344
00:12:287:656,339
00:12:288:656,341
00:12:289:656,334
00:12:290:656,333
00:12:291:656,329
00:12:292:660,332
00:12:293:660,330
00:12:294:664,329
00:12:295:668,332
00:12:296:672,335
00:12:297:672,339
00:12:298:676,347
00:12:299:676,351
00:12:300:676,351
00:12:301:676,355
00:12:302:676,355
00:12:303:676,356
00:12:304:676,356
00:12:305:676,354
00:12:306:684,351
00:12:307:684,347
00:12:308:684,349
00:12:309:688,344
00:12:310:688,342
00:12:311:688,343
00:12:312:688,344
00:12:313:688,344
00:12:314:688,347
00:12:315:688,348
00:12:316:692,350
00:12:317:692,353
00:12:318:692,357
00:12:319:692,363
00:12:320:692,363
00:12:321:692,364
00:12:322:692,365
00:12:323:696,364
00:12:324:700,364
00:12:325:700,364
00:12:326:700,359
00:12:327:700,358
00:12:328:700,355
00:12:329:700,354
00:12:330:704,353
00:12:331:704,352
00:12:332:704,356
00:12:333:708,358
00:12:334:708,359
00:12:335:708,366
00:12:336:708,368
00:12:337:712,373
00:12:338:712,377
00:12:339:712,384
00:12:340:712,384
00:12:341:712,387
00:12:342:712,390
00:12:343:712,388
00:12:344:712,388
00:12:345:712,387
00:12:346:712,384
00:12:347:712,383
00:12:348:712,381
00:12:349:712,377
00:12:350:712,377
00:12:351:712,376
00:12:352:712,377
00:12:353:712,381
00:12:354:712,383
00:12:355:712,387
00:12:356:712,391
00:12:357:712,394
00:12:358:712,398
00:12:359:712,400
00:12:360:712,403
00:12:361:712,405
00:12:362:712,407
00:12:363:716,408
00:12:364:716,408
00:12:365:716,406
00:12:366:716,404
00:12:367:716,401
00:12:368:716,399
00:12:369:716,398
00:12:370:720,396
00:12:371:720,396
00:12:372:720,396
00:12:373:720,397
00:12:374:720,399
00:12:375:724,403
00:12:376:728,408
00:12:377:728,413
00:12:378:728,414
00:12:379:728,417
00:12:380:728,425
00:12:381:728,423
00:12:382:728,426
00:12:383:728,430
00:12:384:728,427
00:12:385:728,425
00:12:386:728,423
00:12:387:728,425
00:12:388:728,419
00:12:389:728,419
00:12:390:728,415
00:12:391:728,412
00:12:392:728,413
00:12:393:732,412
00:12:394:732,412
00:12:395:732,411
00:12:396:736,419
00:12:397:736,415
00:12:398:736,422
00:12:399:736,422
00:12:400:736,425
00:12:401:736,426
00:12:402:736,423
00:12:403:736,427
00:12:404:736,423
00:12:405:736,420
00:12:406:736,418
00:12:407:736,415
00:12:408:740,412
00:12:409:740,409
00:12:410:744,409
00:12:411:744,410
00:12:412:748,406
00:12:413:748,408
00:12:414:752,409
00:12:415:752,412
00:12:416:756,415
00:12:417:756,419
00:12:418:756,423
00:12:419:756,425
00:12:420:756,427
00:12:421:760,426
00:12:422:760,428
00:12:423:760,423
00:12:424:760,417
00:12:425:760,415
00:12:426:760,409
00:12:427:760,405
00:12:428:760,399
00:12:429:764,396
00:12:430:764,391
00:12:431:764,390
00:12:432:768,386
00:12:433:768,385
00:12:434:768,386
00:12:435:772,386
00:12:436:772,387
00:12:437:772,385
00:12:438:780,386
00:12:439:780,387
00:12:440:780,388
00:12:441:780,387
00:12:442:780,386
00:12:443:780,384
00:12:444:784,381
00:12:445:784,377
00:12:446:784,373
00:12:447:784,370
00:12:448:784,366
00:12:449:784,364
00:12:450:784,359
00:12:451:784,357
00:12:452:788,355
00:12:453:788,355
00:12:454:788,355
00:12:455:788,355
00:12:456:788,355
00:12:457:788,357
00:12:458:788,356
00:12:459:788,356
00:12:460:788,356
00:12:461:788,353
00:12:462:788,352
00:12:463:788,348
00:12:464:788,345
00:12:465:788,342
00:12:466:788,338
00:12:467:788,332
00:12:468:788,327
00:12:469:788,327
00:12:470:788,322
00:12:471:788,323
00:12:472:788,319
00:12:473:792,319
00:12:474:792,319
00:12:475:792,323
00:12:476:792,323
00:12:477:792,326
00:12:478:792,327
00:12:479:792,329
00:12:480:792,329
00:12:481:792,331
00:12:482:796,327
00:12:483:796,325
00:12:484:800,323
00:12:485:800,322
00:12:486:800,318
00:12:487:804,315
00:12:488:804,313
00:12:489:804,311
00:12:490:808,309
00:12:491:808,306
00:12:492:812,307
00:12:493:812,307
00:12:494:816,309
00:12:495:816,312
00:12:496:820,315
00:12:497:824,317
00:12:498:824,319
00:12:499:828,325
00:12:500:832,331
00:12:501:832,327
00:12:502:836,327
00:12:503:840,327
00:12:504:844,327
00:12:505:848,324
00:12:506:852,321
00:12:507:852,319
00:12:508:852,315
00:12:509:856,315
00:12:510:860,311
00:12:511:860,312
00:12:512:864,310
00:12:513:864,309
00:12:514:868,313
00:12:515:868,315
00:12:516:872,318
00:12:517:876,321
00:12:518:880,326
00:12:519:884,331
00:12:520:888,329
00:12:521:888,331
00:12:522:892,334
00:12:523:892,329
00:12:524:896,327
00:12:525:900,327
00:12:526:904,321
00:12:527:908,317
00:12:528:908,315
00:12:529:912,312
00:12:530:912,310
00:12:531:916,310
00:12:532:916,312
00:12:533:920,316
00:12:534:924,317
00:12:535:924,319
00:12:536:924,323
00:12:537:928,327
00:12:538:928,329
00:12:539:932,333
00:12:540:932,335
00:12:541:936,337
00:12:542:936,336
00:12:543:940,335
00:12:544:940,335
00:12:545:944,331
00:12:546:944,327
00:12:547:948,327
00:12:548:952,321
00:12:549:952,319
00:12:550:956,319
00:12:551:956,316
00:12:552:956,315
00:12:553:960,316
00:12:554:960,317
00:12:555:960,319
00:12:556:960,323
00:12:557:964,327
00:12:558:964,329
00:12:559:964,332
00:12:560:964,335
00:12:561:968,336
00:12:562:972,335
00:12:563:972,335
00:12:564:972,337
00:12:565:976,333
00:12:566:980,332
00:12:567:980,331
00:12:568:980,327
00:12:569:984,326
00:12:570:984,326
00:12:571:988,324
00:12:572:988,323
00:12:573:992,323
00:12:574:996,325
00:12:575:996,327
00:12:576:996,329
00:12:578:000,332
00:12:579:004,335
00:12:580:004,339
00:12:581:008,338
00:12:582:008,340
00:12:583:012,339
00:12:584:012,337
00:12:585:016,335
00:12:586:016,333
00:12:587:016,331
00:12:588:020,327
00:12:589:020,327
00:12:590:024,323
00:12:591:024,321
00:12:592:028,319
00:12:593:028,323
00:12:594:028,325
00:12:595:032,324
00:12:596:032,327
00:12:597:036,330
00:12:598:040,334
00:12:599:040,337
00:12:600:044,344
00:12:601:044,344
00:12:602:044,346
00:12:603:048,347
00:12:604:052,347
00:12:605:056,348
00:12:606:056,345
00:12:607:060,340
00:12:608:060,338
00:12:609:064,334
00:12:610:064,333
00:12:611:068,332
00:12:612:068,331
00:12:613:072,332
00:12:614:072,337
00:12:615:076,335
00:12:616:080,339
00:12:617:080,339
00:12:618:084,342
00:12:619:084,344
00:12:620:084,347
00:12:621:088,347
00:12:622:088,347
00:12:623:100,347
00:12:624:100,345
00:12:625:104,344
00:12:626:104,342
00:12:627:104,341
00:12:628:104,335
00:12:629:108,332
00:12:630:108,329
00:12:631:112,327
00:12:632:116,327
00:12:633:116,327
00:12:634:120,332
00:12:635:120,334
00:12:636:120,337
00:12:637:124,340
00:12:638:124,344
00:12:639:128,352
00:12:640:128,352
00:12:641:128,354
00:12:642:128,355
00:12:643:132,355
00:12:644:132,354
00:12:645:132,352
00:12:646:132,351
00:12:647:132,346
00:12:648:132,342
00:12:649:136,341
00:12:650:136,337
00:12:651:136,334
00:12:652:136,333
00:12:653:136,334
00:12:654:136,334
00:12:655:140,335
00:12:656:140,339
00:12:657:140,342
00:12:658:140,345
00:12:659:140,349
00:12:660:140,352
00:12:661:140,353
00:12:662:140,354
00:12:663:140,355
00:12:664:144,353
00:12:665:144,352
00:12:666:144,350
00:12:667:148,348
00:12:668:156,344
00:12:669:160,343
00:12:670:160,340
00:12:671:160,339
00:12:672:164,337
00:12:673:164,337
00:12:674:164,338
00:12:675:164,339
00:12:676:168,343
00:12:677:168,344
00:12:678:168,349
00:12:679:172,352
00:12:680:172,355
00:12:681:176,354
00:12:682:176,356
00:12:683:176,354
00:12:684:176,353
00:12:685:176,352
00:12:686:176,349
00:12:687:176,345
00:12:688:176,342
00:12:689:180,339
00:12:690:180,337
00:12:691:180,335
00:12:692:184,332
00:12:693:188,329
00:12:694:192,332
00:12:695:192,331
00:12:696:196,331
00:12:697:196,332
00:12:698:196,335
00:12:699:196,337
00:12:700:196,339
00:12:701:196,342
00:12:702:196,342
00:12:703:196,339
00:12:704:196,342
00:12:705:200,339
00:12:706:200,337
00:12:707:200,332
00:12:708:204,330
00:12:709:208,327
00:12:710:212,326
00:12:711:212,325
00:12:712:212,326
00:12:713:216,327
00:12:714:216,329
00:12:715:216,335
00:12:716:216,335
00:12:717:220,339
00:12:718:220,344
00:12:719:220,345
00:12:720:220,347
00:12:721:224,350
00:12:722:224,352
00:12:723:224,351
00:12:724:224,352
00:12:725:224,346
00:12:726:228,344
00:12:727:228,342
00:12:728:228,335
00:12:729:232,335
00:12:730:232,329
00:12:731:232,327
00:12:732:236,326
00:12:733:236,326
00:12:734:236,327
00:12:735:240,329
00:12:736:240,333
00:12:737:240,335
00:12:738:240,343
00:12:739:240,345
00:12:740:240,347
00:12:741:244,347
00:12:742:244,348
00:12:743:244,348
00:12:744:244,348
00:12:745:244,345
00:12:746:244,346
00:12:747:244,339
00:12:748:244,337
00:12:749:244,335
00:12:750:244,334
00:12:751:248,333
00:12:752:248,332
00:12:753:248,332
00:12:754:248,335
00:12:755:248,337
00:12:756:248,341
00:12:757:252,344
00:12:758:252,351
00:12:759:256,352
00:12:760:256,352
00:12:761:260,353
00:12:762:260,355
00:12:763:264,353
00:12:764:264,353
00:12:765:268,352
00:12:766:268,351
00:12:767:268,347
00:12:768:272,344
00:12:769:272,342
00:12:770:276,343
00:12:771:280,339
00:12:772:280,337
00:12:773:284,337
00:12:774:288,341
00:12:775:288,342
00:12:776:288,344
00:12:777:288,345
00:12:778:292,348
00:12:779:292,350
00:12:780:292,353
00:12:781:296,353
00:12:782:296,355
00:12:783:296,353
00:12:784:296,354
00:12:785:296,349
00:12:786:296,350
00:12:787:296,345
00:12:788:300,341
00:12:789:300,339
00:12:790:304,338
00:12:791:304,337
00:12:792:304,339
00:12:793:308,340
00:12:794:308,343
00:12:795:312,348
00:12:796:312,351
00:12:797:312,355
00:12:798:312,358
00:12:799:316,359
00:12:800:316,361
00:12:801:316,363
00:12:802:320,366
00:12:803:320,363
00:12:804:320,359
00:12:805:320,358
00:12:806:324,356
00:12:807:324,352
00:12:808:324,350
00:12:809:324,346
00:12:810:324,344
00:12:811:328,344
00:12:812:328,347
00:12:813:332,345
00:12:814:332,343
00:12:815:332,345
00:12:816:332,347
00:12:817:332,348
00:12:818:332,350
00:12:819:332,352
00:12:820:332,353
00:12:821:332,353
00:12:822:336,355
00:12:823:336,353
00:12:824:336,355
00:12:825:336,350
00:12:826:336,349
00:12:827:336,348
00:12:828:336,344
00:12:829:336,347
00:12:830:336,342
00:12:831:340,342
00:12:832:340,343
00:12:833:340,344
00:12:834:340,345
00:12:835:340,349
00:12:836:344,351
00:12:837:344,356
00:12:838:344,359
00:12:839:348,363
00:12:840:348,364
00:12:841:348,361
00:12:842:352,361
00:12:843:352,359
00:12:844:356,359
00:12:845:356,356
00:12:846:356,356
00:12:847:356,353
00:12:848:356,351
00:12:849:356,350
00:12:850:356,350
00:12:851:356,350
00:12:852:360,352
00:12:853:360,352
00:12:854:360,353
00:12:855:360,355
00:12:856:360,357
00:12:857:364,359
00:12:858:364,363
00:12:859:364,363
00:12:860:364,364
00:12:861:364,364
00:12:862:368,365
00:12:863:368,363
00:12:864:368,359
00:12:865:368,358
00:12:866:368,355
00:12:867:368,353
00:12:868:368,349
00:12:869:368,347
00:12:870:372,345
00:12:871:376,347
00:12:872:380,345
00:12:873:380,345
00:12:874:380,350
00:12:875:380,351
00:12:876:380,354
00:12:877:380,358
00:12:878:380,361
00:12:879:380,364
00:12:880:380,367
00:12:881:380,369
00:12:882:380,371
00:12:883:380,368
00:12:884:380,373
00:12:885:384,368
00:12:886:384,367
00:12:887:384,363
00:12:888:388,359
00:12:889:388,355
00:12:890:388,354
00:12:891:388,353
00:12:892:388,353
00:12:893:392,352
00:12:894:392,355
00:12:895:392,358
00:12:896:392,358
00:12:897:396,361
00:12:898:396,367
00:12:899:396,366
00:12:900:396,367
00:12:901:396,368
00:12:902:396,368
00:12:903:400,366
00:12:904:400,363
00:12:905:400,361
00:12:906:400,359
00:12:907:400,355
00:12:908:400,355
00:12:909:400,352
00:12:910:400,349
00:12:911:400,349
00:12:912:404,349
00:12:913:404,352
00:12:914:404,352
00:12:915:404,354
00:12:916:404,357
00:12:917:408,359
00:12:918:408,363
00:12:919:412,367
00:12:920:416,367
00:12:921:420,367
00:12:922:420,368
00:12:923:420,366
00:12:924:424,366
00:12:925:428,364
00:12:926:428,363
00:12:927:432,359
00:12:928:432,355
00:12:929:432,358
00:12:930:436,353
00:12:931:436,352
00:12:932:440,352
00:12:933:440,352
00:12:934:440,355
00:12:935:444,357
00:12:936:448,362
00:12:937:448,365
00:12:938:448,367
00:12:939:452,369
00:12:940:452,371
00:12:941:456,372
00:12:942:456,372
00:12:943:456,371
00:12:944:456,369
00:12:945:456,367
00:12:946:456,365
00:12:947:456,363
00:12:948:460,359
00:12:949:460,359
00:12:950:460,358
00:12:951:460,355
00:12:952:464,352
00:12:953:464,352
00:12:954:464,353
00:12:955:464,355
00:12:956:464,357
00:12:957:468,359
00:12:958:468,364
00:12:959:468,369
00:12:960:468,376
00:12:961:472,374
00:12:962:472,373
00:12:963:476,374
00:12:964:476,371
00:12:965:476,369
00:12:966:476,364
00:12:967:480,359
00:12:968:480,359
00:12:969:480,353
00:12:970:480,352
00:12:971:480,352
00:12:972:480,352
00:12:973:484,351
00:12:974:484,352
00:12:975:484,355
00:12:976:484,358
00:12:977:484,361
00:12:978:484,364
00:12:979:484,368
00:12:980:484,369
00:12:981:484,371
00:12:982:484,371
00:12:983:488,371
00:12:984:488,370
00:12:985:492,368
00:12:986:492,367
00:12:987:492,365
00:12:988:492,364
00:12:989:492,362
00:12:990:492,361
00:12:991:492,361
00:12:992:492,363
00:12:993:492,365
00:12:994:492,368
00:12:995:492,373
00:12:996:492,376
00:12:997:492,381
00:12:998:496,384
00:12:999:496,386
00:13:000:496,387
00:13:001:496,389
00:13:002:496,387
00:13:003:496,385
00:13:004:496,382
00:13:005:496,382
00:13:006:496,374
00:13:007:496,370
00:13:008:496,371
00:13:009:496,366
00:13:010:500,364
00:13:011:500,364
00:13:012:500,365
00:13:013:504,367
00:13:014:508,370
00:13:015:508,376
00:13:016:512,384
00:13:017:516,385
00:13:018:516,391
00:13:019:516,399
00:13:020:516,400
00:13:021:516,408
00:13:022:520,402
00:13:023:520,402
00:13:024:524,399
00:13:025:532,398
00:13:026:532,399
00:13:027:532,393
00:13:028:532,390
00:13:029:532,389
00:13:030:532,384
00:13:031:532,385
00:13:032:532,384
00:13:033:536,381
00:13:034:536,384
00:13:035:536,385
00:13:036:536,388
00:13:037:536,391
00:13:038:536,395
00:13:039:540,397
00:13:040:540,399
00:13:041:540,398
00:13:042:540,396
00:13:043:540,393
00:13:044:540,390
00:13:045:544,385
00:13:046:544,384
00:13:047:544,375
00:13:048:544,371
00:13:049:544,368
00:13:050:544,364
00:13:051:544,363
00:13:052:544,361
00:13:053:548,363
00:13:054:548,364
00:13:055:548,366
00:13:056:548,369
00:13:057:548,371
00:13:058:548,376
00:13:059:548,379
00:13:060:548,382
00:13:061:548,387
00:13:062:548,387
00:13:063:548,385
00:13:064:548,384
00:13:065:552,382
00:13:066:552,379
00:13:067:556,376
00:13:068:560,372
00:13:069:560,369
00:13:070:564,369
00:13:071:564,365
00:13:072:564,364
00:13:073:564,363
00:13:074:564,366
00:13:075:564,367
00:13:076:564,366
00:13:077:568,370
00:13:078:568,371
00:13:079:572,368
00:13:080:572,368
00:13:081:572,369
00:13:082:572,368
00:13:083:572,368
00:13:084:576,367
00:13:085:576,364
00:13:086:576,361
00:13:087:580,359
00:13:088:580,359
00:13:089:580,357
00:13:090:580,354
00:13:091:580,353
00:13:092:584,354
00:13:093:584,355
00:13:094:584,358
00:13:095:584,359
00:13:096:584,361
00:13:097:584,362
00:13:098:588,366
00:13:099:588,365
00:13:100:588,368
00:13:101:592,366
00:13:102:592,366
00:13:103:592,365
00:13:104:592,364
00:13:105:592,365
00:13:106:592,362
00:13:107:592,363
00:13:108:592,361
00:13:109:592,359
00:13:110:592,358
00:13:111:592,358
00:13:112:596,359
00:13:113:600,361
00:13:114:604,363
00:13:115:604,367
00:13:116:604,368
00:13:117:604,371
00:13:118:604,371
00:13:119:604,371
00:13:120:604,374
00:13:121:608,371
00:13:122:608,369
00:13:123:608,367
00:13:124:612,364
00:13:125:612,361
00:13:126:612,359
00:13:127:612,357
00:13:128:612,354
00:13:129:612,355
00:13:130:612,352
00:13:131:612,352
00:13:132:616,352
00:13:133:620,355
00:13:134:624,355
00:13:135:624,358
00:13:136:624,359
00:13:137:624,363
00:13:138:624,367
00:13:139:624,368
00:13:140:624,373
00:13:141:624,371
00:13:142:624,369
00:13:143:624,372
00:13:144:624,367
00:13:145:624,364
00:13:146:628,361
00:13:147:628,359
00:13:148:628,357
00:13:149:628,359
00:13:150:628,355
00:13:151:628,356
00:13:152:628,355
00:13:153:628,359
00:13:154:632,359
00:13:155:636,365
00:13:156:636,368
00:13:157:640,376
00:13:158:644,379
00:13:159:644,384
00:13:160:644,389
00:13:161:644,393
00:13:162:644,396
00:13:163:644,401
00:13:164:648,401
00:13:165:648,401
00:13:166:648,404
00:13:167:652,402
00:13:168:652,403
00:13:169:652,406
00:13:170:652,409
00:13:171:656,415
00:13:172:656,425
00:13:173:660,432
00:13:174:660,438
00:13:175:660,446
00:13:176:660,456
00:13:177:660,467
00:13:178:660,478
00:13:179:660,488
00:13:180:664,499
00:13:181:664,511
00:13:182:664,520
00:13:183:664,536
00:13:184:664,543
00:13:185:664,561
00:13:186:664,565
00:13:187:664,579
00:13:188:664,588
00:13:189:664,600
00:13:190:664,613
00:13:191:664,627
00:13:192:668,644
00:13:193:668,663
00:13:194:668,682
00:13:195:668,695
00:13:196:672,696
00:13:197:672,700
00:13:198:672,699
00:13:199:676,699
00:13:200:676,701
00:13:201:676,697
00:13:202:684,697
00:13:203:684,697
00:13:204:684,696
00:13:205:684,696
00:13:206:684,696
00:13:207:684,687
00:13:208:688,673
00:13:209:688,650
00:13:210:688,626
00:13:211:688,600
00:13:212:688,569
00:13:213:688,543
00:13:214:688,519
00:13:215:688,497
00:13:216:688,476
00:13:217:688,458
00:13:218:688,446
00:13:219:688,432
00:13:220:688,415
00:13:221:692,403
00:13:222:692,391
00:13:223:692,382
00:13:224:692,373
00:13:225:692,365
00:13:226:692,358
00:13:227:696,352
00:13:228:696,352
00:13:229:696,349
00:13:230:696,344
00:13:231:696,344
00:13:232:696,348
00:13:233:696,348
00:13:234:700,349
00:13:235:700,352
00:13:236:700,355
00:13:237:700,357
00:13:238:700,359
00:13:239:700,364
00:13:240:700,361
00:13:241:700,359
00:13:242:700,361
00:13:243:704,356
00:13:244:704,355
00:13:245:704,350
00:13:246:712,344
00:13:247:712,339
00:13:248:716,333
00:13:249:716,329
00:13:250:716,325
00:13:251:716,322
00:13:252:716,323
00:13:253:716,321
00:13:254:716,323
00:13:255:716,323
00:13:256:716,324
00:13:257:716,326
00:13:258:716,327
00:13:259:716,331
00:13:260:716,333
00:13:261:716,334
00:13:262:716,335
00:13:263:716,335
00:13:264:716,332
00:13:265:716,331
00:13:266:720,327
00:13:267:720,324
00:13:268:720,321
00:13:269:720,319
00:13:270:720,319
00:13:271:720,316
00:13:272:720,317
00:13:273:720,319
00:13:274:720,323
00:13:275:720,324
00:13:276:720,325
00:13:277:720,327
00:13:278:720,329
00:13:279:720,331
00:13:280:720,332
00:13:281:724,331
00:13:282:724,331
00:13:283:724,331
00:13:284:724,329
00:13:285:724,327
00:13:286:724,323
00:13:287:724,319
00:13:288:724,317
00:13:289:724,315
00:13:290:724,313
00:13:291:728,314
00:13:292:728,313
00:13:293:728,316
00:13:294:728,317
00:13:295:732,321
00:13:296:732,323
00:13:297:732,330
00:13:298:732,327
00:13:299:732,331
00:13:300:732,334
00:13:301:732,332
00:13:302:732,334
00:13:303:732,332
00:13:304:732,329
00:13:305:732,327
00:13:306:732,327
00:13:307:732,323
00:13:308:732,323
00:13:309:732,317
00:13:310:736,319
00:13:311:736,313
00:13:312:740,315
00:13:313:740,315
00:13:314:744,317
00:13:315:744,319
00:13:316:744,323
00:13:317:744,323
00:13:318:744,327
00:13:319:744,327
00:13:320:748,331
00:13:321:748,330
00:13:322:752,331
00:13:323:752,329
00:13:324:756,327
00:13:325:756,326
00:13:326:760,323
00:13:327:760,323
00:13:328:760,319
00:13:329:760,319
00:13:330:760,319
00:13:331:760,321
00:13:332:764,319
00:13:333:764,322
00:13:334:764,325
00:13:335:768,327
00:13:336:768,332
00:13:337:768,334
00:13:338:768,337
00:13:339:768,339
00:13:340:772,341
00:13:341:772,345
00:13:342:772,344
00:13:343:776,342
00:13:344:776,343
00:13:345:776,341
00:13:346:776,339
00:13:347:776,334
00:13:348:776,335
00:13:349:776,332
00:13:350:776,331
00:13:351:776,331
00:13:352:780,332
00:13:353:780,334
00:13:354:784,336
00:13:355:784,341
00:13:356:788,344
00:13:357:788,348
00:13:358:788,351
00:13:359:788,353
00:13:360:788,355
00:13:361:788,357
00:13:362:792,357
00:13:363:792,358
00:13:364:792,361
00:13:365:792,359
00:13:366:792,355
00:13:367:792,352
00:13:368:792,351
00:13:369:792,350
00:13:370:796,349
00:13:371:796,348
00:13:372:796,348
00:13:373:796,350
00:13:374:796,351
00:13:375:796,356
00:13:376:796,356
00:13:377:796,358
00:13:378:800,359
00:13:379:800,361
00:13:380:800,363
00:13:381:800,366
00:13:382:800,365
